PGM_SYS_ID,2007_titlefive_N,2007_titlefive_Y,2008_titlefive_N,2008_titlefive_Y,2009_titlefive_N,2009_titlefive_Y,2010_titlefive_N,2010_titlefive_Y,2011_titlefive_N,2011_titlefive_Y,2012_titlefive_N,2012_titlefive_Y,2013_titlefive_N,2013_titlefive_Y,2014_titlefive_N,2014_titlefive_Y,2015_titlefive_N,2015_titlefive_Y,2016_titlefive_N,2016_titlefive_Y,2017_titlefive_N,2017_titlefive_Y
TN0000004707100074,5,0,5,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0
TN0000004707100075,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004707100110,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004707300001,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004707300003,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004707300007,5,0,0,0,5,0,5,0,0,0,0,5,0,5,5,0,5,0,5,0,5,0
TN0000004707300026,10,0,5,0,5,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004707300028,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004707300057,10,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004707300067,5,5,0,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004707300076,5,0,5,0,0,5,0,10,5,5,0,5,5,0,0,0,0,5,0,5,0,0
TN0000004707300077,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004707300078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
TN0000004707300080,0,5,0,0,5,5,5,0,0,5,0,5,5,0,5,0,0,5,0,5,5,0
TN0000004707300181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
TN0000004707500039,10,0,5,0,10,5,15,0,0,0,15,0,10,0,5,0,0,0,10,0,0,0
TN0000004707500053,10,0,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004707500068,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004707500069,0,0,0,0,5,0,0,10,5,0,5,0,5,0,5,0,5,0,5,0,10,0
TN0000004707700014,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004707700072,0,0,5,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004707900024,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004707900033,10,0,5,0,15,0,5,0,0,5,5,0,0,5,0,5,5,0,5,0,0,0
TN0000004707900071,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004707900077,5,0,5,0,10,0,5,0,5,0,0,5,0,5,5,0,5,0,5,0,5,0
TN0000004707900083,0,0,5,5,5,0,0,5,5,0,5,0,5,0,0,5,5,0,5,0,5,0
TN0000004707900099,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004707900102,10,0,0,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004707900107,5,0,5,0,5,0,0,5,0,0,5,0,5,0,5,0,5,0,10,0,0,0
TN0000004708100002,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004708100011,5,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004708100031,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004708100057,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004708500003,0,0,5,5,0,0,10,0,0,0,5,0,5,0,0,5,5,0,0,5,0,0
TN0000004708500007,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004708500010,0,0,0,0,10,0,0,0,5,0,10,0,5,0,5,0,5,0,5,0,0,0
TN0000004708500011,0,0,10,0,0,0,5,0,5,0,5,0,5,0,5,5,5,0,5,0,5,0
TN0000004708500021,0,0,0,10,0,0,0,10,15,0,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004708500055,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004708900006,20,5,0,10,5,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0
TN0000004708900011,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004708900023,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004708900085,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004708900101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0
TN0000004709100041,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004709300018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,0
TN0000004709700048,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004709700049,0,0,0,10,0,10,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,0
TN0000004709700068,0,5,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,10,0
TN0000004709700087,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004709900003,5,0,5,0,0,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0
TN0000004709900024,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004709900054,5,5,0,0,5,0,5,5,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004709900086,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004709900087,0,0,0,0,5,0,5,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004710100031,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0
TN0000004710300002,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,0
TN0000004710300085,0,0,0,0,5,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004710300086,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004710500003,5,0,0,0,0,10,5,5,0,0,5,5,5,0,5,0,5,0,5,0,0,0
TN0000004710500079,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004710500081,0,5,0,0,5,15,0,5,0,10,0,5,5,5,0,5,0,5,0,5,0,0
TN0000004710500090,5,0,0,5,10,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,0,0
TN0000004710500093,0,0,0,0,0,0,10,0,5,0,5,0,0,5,0,5,0,5,5,0,0,0
TN0000004710500097,5,0,5,0,5,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
TN0000004710500098,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,5
TN0000004710500099,0,0,0,0,5,10,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
TN0000004710500112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004710700009,0,0,0,5,0,5,5,5,5,0,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004710700012,0,0,0,0,0,0,0,5,0,5,0,5,0,5,5,0,0,5,5,0,0,0
TN0000004710700025,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004710700027,5,0,5,0,5,0,5,0,0,5,5,0,10,0,5,0,0,0,0,0,0,0
TN0000004710700129,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004710700132,0,10,0,0,0,0,0,15,0,5,5,0,0,5,0,10,0,5,5,0,0,0
TN0000004710700145,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004710700167,5,0,0,0,0,0,10,0,0,5,0,5,5,0,0,5,5,0,5,0,0,0
TN0000004710700174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0
TN0000004710700176,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004710700188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,0
TN0000004710900055,0,0,5,0,10,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0
TN0000004710900076,5,0,5,0,5,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
TN0000004710900077,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004710900086,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004710900101,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711100002,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711100004,5,0,5,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004711300010,0,5,0,10,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711300020,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,5,0,0,5,5,0
TN0000004711300024,0,0,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,0,5,0,0
TN0000004711300035,0,0,0,0,10,0,0,5,5,0,5,0,0,5,5,0,5,0,5,0,0,0
TN0000004711300180,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
TN0000004711300181,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711300189,0,5,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,5,5,0
TN0000004711300207,5,0,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
TN0000004711300219,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711300221,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004711300254,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004711300259,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5
TN0000004711300286,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711300298,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
TN0000004711500092,0,5,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711700010,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
TN0000004711700020,0,0,5,0,5,5,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0
TN0000004711700061,0,0,5,0,10,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0
TN0000004711700066,0,5,0,0,5,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004711700079,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711700086,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004711700133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
TN0000004711900011,5,0,5,0,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004711900012,0,0,5,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711900013,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711900017,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004711900066,5,0,5,0,5,0,0,0,10,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004711900095,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004711900132,0,0,0,0,5,5,5,10,5,0,0,0,0,10,0,5,0,5,5,0,0,0
TN0000004711900161,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004711900184,0,0,5,0,5,0,0,0,10,0,5,0,5,0,5,0,0,5,5,0,0,5
TN0000004711900195,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004711900200,0,0,0,0,0,0,10,0,0,5,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004712100030,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004712300084,5,0,5,0,5,0,5,0,0,5,5,0,5,0,10,0,0,0,0,0,0,0
TN0000004712300089,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004712300090,0,5,0,5,0,5,5,5,0,10,5,0,5,0,5,0,0,5,5,0,5,0
TN0000004712300096,10,0,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004712300102,0,0,0,0,5,0,10,5,0,0,0,5,10,0,5,0,5,0,0,5,0,0
TN0000004712300107,10,0,5,0,0,0,10,0,5,0,5,0,10,0,5,0,5,0,5,0,0,0
TN0000004712300124,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004712300125,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,5,0,0,5,0,0
TN0000004712300166,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004712500092,0,5,5,0,0,5,0,5,5,0,0,0,0,5,0,5,0,5,0,5,0,0
TN0000004712500097,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004712500123,0,0,0,0,0,0,0,5,0,5,5,0,0,5,5,0,5,0,5,0,0,0
TN0000004712500129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
TN0000004712500130,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004712500135,0,10,0,0,0,0,0,20,0,5,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004712500271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
TN0000004712500278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
TN0000004712700001,0,0,5,5,5,0,0,5,0,5,0,5,5,0,0,5,0,5,0,5,0,5
TN0000004712700011,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
TN0000004712700013,5,0,5,0,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004712900031,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004712900047,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004712900049,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004712900050,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0
TN0000004713100004,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004713100012,0,0,5,5,0,10,0,5,0,5,5,0,5,0,0,0,5,0,5,0,0,0
TN0000004713100094,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004713100101,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004713100102,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004713100113,5,0,0,0,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004713100116,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004713100123,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,5,0,0,0
TN0000004713300049,5,0,5,0,5,0,0,10,0,10,5,0,5,0,0,0,0,0,0,0,0,0
TN0000004713300054,0,0,10,0,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004713500001,0,5,0,5,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004713900004,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004713900042,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004713900043,5,0,5,0,5,0,5,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004713900045,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004714100020,5,0,5,0,0,0,10,0,5,0,5,0,0,5,5,0,0,5,5,0,5,0
TN0000004714100027,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004714100035,0,0,0,10,0,0,0,10,5,0,5,0,5,0,5,0,0,5,0,5,0,0
TN0000004714100130,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004714100148,5,0,5,0,0,0,0,0,10,0,0,5,0,5,0,5,0,5,5,0,0,0
TN0000004714100153,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
TN0000004714100180,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004714100192,5,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004714100217,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004714100302,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004714300016,5,0,5,0,5,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0
TN0000004714300049,0,0,5,0,0,0,0,15,0,0,0,5,0,10,0,5,5,0,0,5,0,0
TN0000004714300096,0,0,0,0,5,0,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004714300107,0,5,0,5,0,5,0,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004714300109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0
TN0000004714300114,0,5,5,0,0,5,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0
TN0000004714300116,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,5,0,5,0
TN0000004714500013,5,0,5,0,5,0,5,0,0,5,0,5,0,5,5,0,5,0,5,0,5,0
TN0000004714500112,0,0,20,0,15,0,10,0,10,0,10,0,5,5,10,0,5,5,10,0,0,0
TN0000004714500125,0,5,0,0,0,0,0,15,0,20,0,5,5,0,5,0,5,0,5,0,0,0
TN0000004714500137,0,0,0,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004714500175,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004714500181,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004714500182,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004714700091,5,0,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004714700102,0,0,10,0,0,0,5,0,0,0,5,0,5,0,0,5,5,0,5,0,0,0
TN0000004714900057,0,0,5,5,0,0,10,0,0,5,0,5,0,5,0,5,0,5,5,0,0,0
TN0000004714900155,0,0,0,0,0,0,5,5,5,10,0,5,0,5,0,5,0,5,0,5,0,0
TN0000004714900172,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004714900212,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004714900381,0,5,0,10,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004714900551,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004714900578,5,0,5,0,5,0,5,0,0,10,0,5,5,0,5,0,0,0,0,0,0,0
TN0000004715100002,5,0,0,0,0,15,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004715100042,0,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004715100051,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004715100071,0,0,0,0,0,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004715300034,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004715500011,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004715500028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
TN0000004715500086,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004715500103,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004715900009,0,0,5,0,0,5,5,0,5,0,0,5,0,5,0,5,0,5,0,5,0,5
TN0000004715900041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004715900046,0,0,5,0,5,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0
TN0000004715900050,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716100011,0,0,10,0,0,0,5,0,5,0,5,0,5,0,5,0,0,5,5,0,0,5
TN0000004716100030,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,5,0,0,5,0,0
TN0000004716300003,70,155,45,45,105,80,35,95,65,90,75,110,55,80,45,125,35,115,35,105,0,0
TN0000004716300007,5,5,5,0,10,0,5,5,5,0,5,0,0,5,5,0,5,0,5,0,5,0
TN0000004716300018,0,5,0,5,0,5,5,0,0,5,5,0,0,5,5,0,5,0,5,0,0,0
TN0000004716300022,0,0,0,10,0,5,0,0,0,10,0,5,0,5,0,0,0,5,0,5,0,0
TN0000004716300036,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716300039,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716300041,5,10,0,0,0,15,0,0,0,5,0,5,5,0,5,0,5,0,5,0,0,0
TN0000004716300052,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
TN0000004716300110,0,0,0,0,5,0,5,0,5,0,5,0,0,5,10,0,5,0,10,0,0,0
TN0000004716300153,5,0,0,0,0,0,0,0,0,5,5,0,5,0,5,0,5,0,0,5,0,0
TN0000004716300191,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716300214,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004716300249,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716300256,0,5,0,0,10,0,0,10,0,5,0,5,0,0,5,0,0,0,0,0,0,0
TN0000004716300310,5,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716300315,0,0,0,0,5,0,0,0,10,0,5,0,0,5,0,5,5,0,5,0,5,0
TN0000004716300433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,10,0,0,0
TN0000004716500002,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716500008,5,0,0,0,10,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,0
TN0000004716500014,5,0,0,0,10,0,0,0,5,0,5,0,5,0,5,0,5,0,0,5,0,0
TN0000004716500025,0,0,10,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004716500109,5,0,5,0,5,0,5,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004716500125,0,0,0,0,0,0,0,5,5,0,0,5,0,5,0,5,0,5,0,5,0,5
TN0000004716500129,0,0,0,0,0,0,0,5,5,0,0,5,0,5,0,5,5,0,5,0,0,0
TN0000004716500157,5,0,5,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716500159,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716500163,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716500170,5,0,0,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716500386,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0
TN0000004716500424,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
TN0000004716700067,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
TN0000004716700079,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716700097,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
TN0000004716900004,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004716900027,5,0,5,0,0,0,5,0,5,0,5,0,5,0,0,5,5,0,5,0,0,0
TN0000004717100039,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004717100056,0,0,0,5,5,0,10,0,5,0,0,5,5,0,0,5,5,0,0,5,0,0
TN0000004717300028,5,5,0,0,5,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0
TN0000004717300035,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004717700001,0,5,5,0,5,0,5,0,0,5,5,0,5,0,0,5,0,5,0,5,0,5
TN0000004717700007,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004717700014,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
TN0000004717700077,0,0,5,5,0,0,5,5,5,0,5,0,5,0,5,0,5,0,0,5,0,0
TN0000004717700163,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
TN0000004717900005,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004717900029,0,5,0,0,0,5,5,0,0,0,0,5,5,0,5,0,5,0,5,0,0,0
TN0000004717900039,0,5,5,0,5,5,10,0,0,5,5,0,0,5,0,5,5,0,5,0,5,0
TN0000004717900046,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN0000004717900226,5,0,5,0,5,0,0,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0
TN0000004717900232,10,0,0,0,0,0,5,0,0,0,5,5,0,0,10,0,5,0,5,0,0,0
TN0000004717900246,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,5,0,0,5,5,0
TN0000004717900274,5,0,5,0,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
