,Model,Classifier,Parameters,AUC-ROC,Accuracy,Prec@5,Prec@10,Prec@20,Rec@5,Rec@10,Rec@20,F@5,F@10,F@20
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.690938746,0.62704918,0,0,0.413043478,0,0,1,0,0,0.584615385

52,TR:2000-2003&TS:2004_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}",0.490830011,0.635245902,1,0.541666667,0.270833333,1,1,1,1,0.702702703,0.426229508

53,TR:2000-2003&TS:2004_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.657774556,0.635245902,0,0,0.291666667,0,0,1,0,0,0.451612903

54,TR:2000-2003&TS:2004_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.665784705,0.62704918,0.3,0.136363636,0.413043478,1,1,1,0.461538462,0.24,0.584615385

55,TR:2000-2003&TS:2004_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.641500544,0.62704918,0,0,0.173913043,0,0,1,0,0,0.296296296

56,TR:2000-2003&TS:2004_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.696085538,0.635245902,0,0,1,0,0,0.761904762,0,0,0.864864865

57,TR:2000-2003&TS:2004_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.649583182,0.635245902,0,0,0.104166667,0,0,1,0,0,0.188679245

58,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.528089888,0.655737705,1,1,1,0.583333333,0.791666667,0.895833333,0.736842105,0.88372093,0.945054945

59,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10}",0.587277999,0.655737705,0,0.315789474,0.511627907,0,0.545454545,0.814814815,0,0.4,0.628571429

60,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 100}",0.504929322,0.655737705,0,0,0,0,0,0,0,0,0

61,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1000}",0.634795216,0.639344262,0,0,0.414634146,0,0,0.772727273,0,0,0.53968254

62,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10000}",0.6443639,0.631147541,0.5,0.227272727,0.47826087,1,1,1,0.666666667,0.37037037,0.647058824

63,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1}",0.528089888,0.655737705,1,1,1,0.583333333,0.791666667,0.895833333,0.736842105,0.88372093,0.945054945

64,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.518231243,0.647540984,0,0.352941176,0.341463415,0,0.545454545,0.736842105,0,0.428571429,0.466666667

65,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.682058717,0.639344262,0,0.466666667,0.743589744,0,0.583333333,0.852941176,0,0.518518519,0.794520548

66,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1000}",0.669880391,0.68852459,0,0,0.476190476,0,0,0.333333333,0,0,0.392156863

67,TR:2000-2003&TS:2004_AB_Standardized,"AdaBoostClassifier(algorithm='SAMME.R',

          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,

            max_features=None, max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=2, min_weight_fraction_leaf=0.0,

            presort=False, random_state=None, splitter='best'),

          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 10000}",0.645668721,0.68852459,0,0,0.142857143,0,0,0.130434783,0,0,0.136363636

68,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.1}",0.530518304,0.635245902,0.416666667,0.208333333,0.1875,1,1,1,0.588235294,0.344827586,0.315789474

69,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.46741573,0.635245902,0.666666667,0.333333333,0.229166667,1,1,1,0.8,0.5,0.372881356

70,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 10, 'subsample': 1.0}",0.505364262,0.635245902,0.833333333,0.916666667,0.958333333,1,1,1,0.909090909,0.956521739,0.978723404

71,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.1}",0.616092787,0.635245902,0.416666667,0.208333333,0.166666667,1,1,1,0.588235294,0.344827586,0.285714286

72,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",0.471511417,0.635245902,0.416666667,0.333333333,0.166666667,1,1,1,0.588235294,0.5,0.285714286

73,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.505364262,0.635245902,0.833333333,0.916666667,0.958333333,1,1,1,0.909090909,0.956521739,0.978723404

74,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.1}",0.573577383,0.635245902,0.25,0.125,0.166666667,1,1,1,0.4,0.222222222,0.285714286

75,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.5}",0.529032258,0.635245902,0.416666667,0.208333333,0.166666667,1,1,1,0.588235294,0.344827586,0.285714286

76,TR:2000-2003&TS:2004_GB_Standardized,"GradientBoostingClassifier(criterion='friedman_mse', init=None,

              learning_rate=0.5, loss='deviance', max_depth=50,

              max_features=None, max_leaf_nodes=None,

              min_impurity_split=1e-07, min_samples_leaf=1,

              min_samples_split=2, min_weight_fraction_leaf=0.0,

              n_estimators=100, presort='auto', random_state=None,

              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 1.0}",0.427111272,0.635245902,0.666666667,0.333333333,0.166666667,1,1,1,0.8,0.5,0.285714286
